,Date,H_name,A_name,H_GoalsScored,A_GoalsScored,H_GoalsConceded,A_GoalsConceded,H_Points,A_Points,H_Results1,H_Results2,H_Results3,A_Results1,A_Results2,A_Results3,H_Shots1,H_Shots2,A_Shots1,A_Shots2,H_ShotsTarget1,H_ShotsTarget2,A_ShotsTarget1,A_ShotsTarget2,H_Red1,A_Red1,H_Corners1,H_Corners2,A_Corners1,A_Corners2,H_LastPosition,A_LastPosition,MatchDay,Result
3681,2011-02-12,West Brom,West Ham,34,27,51,45,27,24,D,L,D,L,W,D,15,17,16,12,11,9,9,10,0,0,4,8,5,7,19,17,27,D
3682,2011-02-13,Bolton,Everton,36,33,37,36,33,30,L,W,L,L,W,L,8,13,9,23,3,8,4,16,0,0,7,8,4,9,14,8,27,H
3683,2011-02-14,Fulham,Chelsea,28,46,28,22,30,45,D,W,L,D,L,W,13,11,23,14,9,9,9,4,0,0,6,4,6,4,12,1,27,D
3684,2011-02-15,Birmingham,Newcastle,25,40,35,38,30,32,L,W,W,D,D,L,11,10,12,16,5,4,6,8,0,0,4,3,11,12,10,19,27,A
3685,2011-02-20,West Brom,Wolves,34,26,51,45,27,24,D,L,D,L,W,L,15,17,2,6,11,9,0,5,0,0,4,8,6,4,19,15,27,D
3686,2011-02-22,Blackpool,Tottenham,39,37,50,28,29,47,D,L,L,W,W,W,14,11,11,13,5,7,5,7,0,0,4,5,3,6,19,4,27,H
3687,2011-02-23,Arsenal,Stoke,56,31,27,33,53,33,W,D,W,L,W,L,17,13,15,18,8,10,5,9,0,0,3,6,5,12,3,11,27,H
3688,2011-02-26,Aston Villa,Blackburn,30,34,45,42,29,31,D,L,W,L,L,W,10,9,9,17,5,5,5,9,0,0,3,5,9,4,6,9,27,H
3689,2011-02-26,Everton,Sunderland,33,32,36,31,30,37,L,W,L,L,L,W,9,23,11,4,4,16,7,3,0,0,4,9,4,0,8,13,27,H
3690,2011-02-26,Newcastle,Bolton,42,38,38,37,35,36,W,D,D,W,L,W,10,12,11,8,7,6,5,3,0,0,6,11,4,7,19,14,28,D
3691,2011-02-26,Wigan,Man United,27,61,45,25,27,60,D,W,D,W,W,L,8,11,14,11,2,7,9,6,0,0,5,4,4,4,16,2,28,A
3692,2011-02-26,Wolves,Blackpool,27,42,46,51,25,32,D,L,W,W,D,L,6,2,8,14,2,0,4,5,0,0,1,6,1,4,15,19,28,H
3693,2011-02-27,Man City,Fulham,43,28,24,28,49,31,L,W,D,D,D,W,13,13,12,13,8,9,8,9,0,0,7,8,4,6,5,12,28,D
3694,2011-02-27,West Ham,Liverpool,30,35,48,32,25,39,D,L,W,D,W,W,18,16,13,7,11,9,5,4,0,0,9,5,8,3,17,7,28,H
3695,2011-02-28,Stoke,West Brom,31,35,34,52,33,28,L,L,W,D,D,L,7,15,19,15,4,5,11,11,0,0,3,5,12,4,11,19,28,D
3696,2011-03-01,Chelsea,Man United,48,61,23,25,48,60,W,D,L,W,W,L,17,23,14,11,11,9,9,6,0,0,10,6,4,4,1,2,28,H
3697,2011-03-05,Arsenal,Sunderland,57,33,27,33,56,37,W,W,D,L,L,L,9,17,16,11,4,8,10,7,0,0,5,3,2,4,3,13,28,D
3698,2011-03-05,Birmingham,West Brom,26,35,38,52,30,28,L,L,W,D,D,L,9,11,19,15,4,5,11,11,0,0,7,4,12,4,10,19,28,A
3699,2011-03-05,Bolton,Aston Villa,38,31,37,46,36,30,W,L,W,D,D,L,11,8,7,10,5,3,4,5,0,1,4,7,8,3,14,6,28,H
3700,2011-03-05,Fulham,Blackburn,29,35,29,46,32,32,D,D,D,L,D,L,11,12,5,4,5,8,2,0,0,1,1,4,2,2,12,9,29,H
3701,2011-03-05,Man City,Wigan,44,27,25,49,50,27,D,L,W,L,D,W,14,13,10,8,4,8,4,2,0,0,10,7,8,5,5,16,29,H
3702,2011-03-05,Newcastle,Everton,43,37,39,37,36,36,D,W,D,W,W,L,13,10,13,17,6,7,8,9,1,0,3,6,4,4,19,8,29,A
3703,2011-03-05,West Ham,Stoke,33,32,49,35,28,34,W,D,L,D,L,L,17,18,6,7,11,11,3,4,0,0,6,9,4,3,17,11,29,H
3704,2011-03-06,Liverpool,Man United,36,62,35,27,39,60,L,D,W,L,W,W,12,13,12,14,8,5,7,9,0,1,8,8,2,4,7,2,29,H
3705,2011-03-06,Wolves,Tottenham,31,41,46,34,28,48,W,D,L,D,L,W,15,6,15,25,11,2,10,10,0,0,11,1,4,7,15,4,29,D
3706,2011-03-07,Blackpool,Chelsea,42,51,55,24,32,51,L,W,D,W,W,D,2,8,18,17,1,4,11,11,1,0,4,1,13,10,19,1,29,A
3707,2011-03-09,Everton,Birmingham,37,27,37,39,36,31,W,W,L,D,L,L,13,17,5,9,8,9,3,4,0,0,4,4,1,7,8,10,29,D
3708,2011-03-19,Aston Villa,Wolves,35,31,47,46,33,28,W,D,D,W,D,L,17,7,15,6,10,4,11,2,0,0,10,8,11,1,6,15,29,A
3709,2011-03-19,Blackburn,Blackpool,35,42,46,55,32,32,L,D,L,L,W,D,5,4,2,8,2,0,1,4,1,1,2,2,4,1,9,19,29,D
3710,2011-03-19,Everton,Fulham,38,32,38,31,37,35,D,W,W,W,D,D,17,13,15,11,11,8,11,5,0,0,9,4,9,1,8,12,30,H
3711,2011-03-19,Man United,Bolton,63,42,30,40,60,40,L,L,W,W,D,W,12,12,15,17,7,7,9,10,0,0,4,2,8,6,2,14,30,H
3712,2011-03-19,Stoke,Newcastle,32,44,38,41,34,36,L,D,L,L,D,W,7,6,10,13,5,3,8,6,0,0,3,4,5,3,11,19,30,H
3713,2011-03-19,Tottenham,West Ham,41,36,34,49,49,31,D,D,L,W,W,D,26,15,15,17,14,10,10,11,0,0,6,4,7,6,4,17,30,D
3714,2011-03-19,West Brom,Arsenal,39,59,54,29,32,58,W,D,D,D,D,W,9,16,18,14,5,11,11,7,0,0,3,0,7,5,19,3,30,D
3715,2011-03-19,Wigan,Birmingham,27,28,50,41,27,31,L,L,D,L,D,L,12,10,7,5,5,4,4,3,0,0,6,8,4,1,16,10,30,H
3716,2011-03-20,Chelsea,Man City,53,45,24,25,54,53,W,W,W,W,D,L,16,18,7,14,11,11,3,4,0,0,5,13,4,10,1,5,30,H
3717,2011-03-20,Sunderland,Liverpool,33,39,35,36,38,42,D,L,L,W,L,D,6,12,17,12,3,7,10,8,0,0,6,1,6,8,13,7,30,A
3718,2011-04-02,Arsenal,Blackburn,59,37,29,49,58,32,D,D,W,L,L,D,18,14,12,5,11,7,9,2,0,0,7,5,7,2,3,9,30,D
3719,2011-04-02,Birmingham,Bolton,28,42,41,40,31,40,L,D,L,W,D,W,7,5,15,17,4,3,9,10,0,0,4,1,8,6,10,14,30,H
3720,2011-04-02,Everton,Aston Villa,40,37,39,51,40,33,W,D,W,L,L,W,16,17,11,10,12,11,5,6,0,0,7,9,8,5,8,6,31,D
3721,2011-04-02,Newcastle,Wolves,44,35,45,49,36,32,L,L,D,W,D,W,14,10,8,13,9,8,5,4,0,0,7,5,3,7,19,15,31,H
3722,2011-04-02,Stoke,Chelsea,36,54,38,25,37,55,W,L,D,D,W,W,8,7,20,16,6,5,10,11,0,0,3,3,12,5,11,1,31,D
3723,2011-04-02,West Brom,Liverpool,41,41,56,36,33,45,D,W,D,W,W,L,4,9,10,17,3,5,4,10,0,0,2,3,6,6,19,7,31,H
3724,2011-04-02,West Ham,Man United,36,64,49,30,32,63,D,W,W,W,L,L,11,15,14,12,5,10,8,7,0,1,2,7,12,4,17,2,31,A
3725,2011-04-02,Wigan,Tottenham,29,41,51,34,30,50,W,L,L,D,D,D,16,12,10,26,13,5,6,14,0,0,9,6,2,6,16,4,31,D
3726,2011-04-03,Fulham,Blackpool,33,45,33,60,35,33,L,W,D,D,L,L,12,15,8,14,6,11,6,5,0,0,5,9,3,3,12,19,31,H
3727,2011-04-03,Man City,Sunderland,45,33,27,37,53,38,L,W,D,L,D,L,5,7,3,6,2,3,1,3,0,1,1,4,3,6,5,13,31,H
3728,2011-04-09,Blackburn,Birmingham,39,30,51,42,33,34,D,L,L,W,L,D,24,12,9,7,7,9,6,4,0,0,8,7,8,4,9,10,31,D
3729,2011-04-09,Bolton,West Ham,42,36,41,49,40,32,L,W,D,D,W,W,11,15,11,15,6,9,5,10,0,0,5,8,2,7,14,17,31,H
3730,2011-04-09,Chelsea,Wigan,55,29,25,51,58,31,W,D,W,D,W,L,21,20,14,16,13,10,5,13,0,0,10,12,8,9,1,16,32,H
3731,2011-04-09,Man United,Fulham,68,36,32,33,66,38,W,W,L,W,L,W,18,14,13,12,9,8,11,6,0,0,16,12,4,5,2,12,32,H
3732,2011-04-09,Sunderland,West Brom,33,43,42,57,38,36,L,L,D,W,D,W,8,3,17,4,4,1,14,3,0,0,5,3,0,2,13,19,32,A
3733,2011-04-09,Tottenham,Stoke,44,37,36,39,53,38,W,D,D,D,W,L,9,10,13,8,8,6,6,6,0,0,10,2,5,3,4,11,32,H
3734,2011-04-09,Wolves,Everton,36,42,53,41,32,41,L,W,D,D,W,D,13,8,14,16,9,5,7,12,0,0,4,3,5,7,15,8,32,A
3735,2011-04-10,Aston Villa,Newcastle,39,48,53,46,34,39,D,L,L,W,L,L,7,11,17,14,5,5,13,9,0,0,7,8,5,7,6,19,32,H
3736,2011-04-10,Blackpool,Arsenal,45,62,63,30,33,62,L,D,L,W,D,D,10,8,16,19,6,6,7,11,0,0,7,3,4,11,19,3,32,A
3737,2011-04-11,Liverpool,Man City,42,50,38,27,45,56,L,W,W,W,L,W,13,10,14,5,9,4,12,2,0,0,5,6,6,1,7,5,32,H
3738,2011-04-16,Birmingham,Sunderland,31,33,43,42,35,38,D,W,L,L,L,D,6,9,8,3,5,6,4,1,0,0,2,8,5,3,10,13,32,H
3739,2011-04-16,Blackpool,Wigan,45,29,63,51,33,31,L,D,L,D,W,L,10,8,14,16,6,6,5,13,0,0,7,3,8,9,19,16,32,A
3740,2011-04-16,Everton,Blackburn,45,40,41,52,44,35,W,D,W,D,D,D,9,14,15,7,6,7,5,2,0,0,6,5,8,4,8,9,33,H
3741,2011-04-16,West Brom,Chelsea,46,58,59,26,39,61,W,W,D,W,W,D,12,17,19,21,8,14,11,13,0,0,2,0,5,10,19,1,33,A
3742,2011-04-16,West Ham,Aston Villa,38,40,56,53,32,37,L,L,D,W,D,L,14,6,13,7,8,2,7,5,0,0,10,0,9,7,17,6,33,A
3743,2011-04-17,Arsenal,Liverpool,63,45,31,38,63,48,D,W,D,W,L,W,12,16,15,13,6,7,7,9,0,0,10,4,6,5,3,7,33,D
3744,2011-04-19,Newcastle,Man United,48,70,47,32,39,69,L,W,L,W,W,W,6,17,16,18,4,13,12,9,0,0,2,5,8,16,19,2,33,D
3745,2011-04-20,Chelsea,Birmingham,58,33,26,43,61,38,W,W,D,W,D,W,19,21,10,6,11,13,4,5,0,0,5,10,4,2,1,10,33,H
3746,2011-04-20,Tottenham,Arsenal,47,63,39,31,54,63,D,W,D,D,W,D,16,9,12,16,9,8,6,7,0,0,7,10,10,4,4,3,33,D
3747,2011-04-23,Aston Villa,Stoke,40,39,53,42,37,38,W,D,L,L,D,W,13,7,10,13,7,5,5,6,0,0,9,7,5,5,6,11,33,D
3748,2011-04-23,Blackpool,Newcastle,46,48,66,47,33,39,L,L,D,L,W,L,12,10,6,17,6,6,4,13,0,0,6,7,2,5,19,19,33,D
3749,2011-04-23,Chelsea,West Ham,58,38,26,56,61,32,W,W,D,L,L,D,19,21,14,6,11,13,8,2,0,0,5,10,10,0,1,17,33,H
3750,2011-04-23,Liverpool,Birmingham,46,34,39,46,49,38,D,W,L,L,W,D,9,15,6,10,5,7,3,4,0,0,3,6,4,4,7,10,34,H
3751,2011-04-23,Man United,Everton,70,47,32,41,70,47,D,W,W,W,W,D,18,16,17,9,8,12,7,6,0,0,7,8,10,6,2,8,34,H
3752,2011-04-23,Sunderland,Wigan,35,32,47,53,38,34,L,L,L,W,L,D,15,7,9,11,7,4,5,7,0,0,9,5,3,5,13,16,34,H
3753,2011-04-23,Tottenham,West Brom,49,47,41,62,55,39,D,D,W,L,W,W,19,16,12,12,9,9,6,8,0,0,11,7,3,2,4,19,34,D
3754,2011-04-23,Wolves,Fulham,37,37,57,36,33,39,D,L,L,D,L,W,12,11,15,12,3,7,5,5,0,0,3,13,5,3,15,12,34,D
3755,2011-04-24,Bolton,Arsenal,48,66,44,34,46,64,W,W,L,D,D,W,11,23,13,12,10,12,9,6,0,0,3,5,6,10,14,3,34,H
3756,2011-04-25,Blackburn,Man City,40,51,54,30,35,59,L,D,D,W,L,W,4,15,10,13,2,5,5,4,0,0,1,8,6,2,9,5,34,A
3757,2011-04-26,Stoke,Wolves,40,37,43,57,39,33,D,L,D,D,L,L,4,10,12,11,3,5,3,7,0,0,8,5,3,13,11,15,34,H
3758,2011-04-27,Fulham,Bolton,37,48,36,44,39,46,D,L,W,W,W,L,15,12,11,23,5,5,10,12,0,0,5,3,3,5,12,14,34,H
3759,2011-04-30,Blackburn,Bolton,40,48,54,44,35,46,L,D,D,W,W,L,4,15,11,23,2,5,10,12,0,0,1,8,3,5,9,14,34,H
3760,2011-04-30,Blackpool,Stoke,48,43,70,43,34,42,D,L,L,W,D,L,18,14,17,4,7,9,8,3,0,0,4,5,7,8,19,11,35,D
3761,2011-04-30,Chelsea,Tottenham,64,50,27,43,67,55,W,W,W,L,D,D,16,17,12,19,11,7,7,9,0,0,5,7,5,11,1,4,35,H
3762,2011-04-30,Sunderland,Fulham,39,40,49,36,41,42,W,L,L,W,D,L,11,15,18,15,7,7,7,5,0,0,7,9,10,5,13,12,35,A
3763,2011-04-30,West Brom,Aston Villa,49,43,64,55,40,41,D,L,W,D,W,W,10,12,7,21,4,6,2,11,0,0,1,3,7,11,19,6,35,H
3764,2011-04-30,Wigan,Everton,34,47,57,42,34,47,L,W,L,L,W,W,11,9,5,17,7,5,3,7,0,0,3,3,1,10,16,8,35,D
3765,2011-05-01,Arsenal,Man United,67,71,36,32,64,73,L,D,D,W,D,W,17,13,21,18,7,9,12,8,0,0,9,6,13,7,3,2,35,H
3766,2011-05-01,Birmingham,Wolves,34,37,51,60,38,33,L,L,W,L,D,L,10,6,5,12,6,3,1,3,0,0,2,4,11,3,10,15,35,D
3767,2011-05-01,Liverpool,Newcastle,51,49,39,48,52,41,W,D,W,D,D,L,17,9,9,12,13,5,6,5,0,0,5,3,4,6,7,19,35,H
3768,2011-05-01,Man City,West Ham,53,39,31,61,62,32,W,W,L,L,L,L,19,10,12,12,12,5,7,7,0,0,8,6,7,5,5,17,35,H
3769,2011-05-07,Aston Villa,Wigan,43,34,55,57,41,34,D,W,W,L,W,L,7,21,11,9,2,11,7,5,0,0,7,11,3,3,6,16,35,D
3770,2011-05-07,Bolton,Sunderland,48,39,48,52,46,41,L,L,W,L,W,L,11,14,11,11,3,6,7,7,0,0,10,7,5,7,14,13,36,A
3771,2011-05-07,Everton,Man City,48,54,43,33,48,62,D,L,W,L,W,W,3,5,12,19,3,3,7,12,0,0,8,1,6,8,8,5,36,H
3772,2011-05-07,Newcastle,Birmingham,49,35,51,52,41,39,L,D,D,D,L,L,7,9,8,10,3,6,1,6,0,1,12,4,0,2,19,10,36,H
3773,2011-05-07,Tottenham,Blackpool,51,48,44,70,56,35,D,L,D,D,D,L,20,12,11,18,11,7,6,7,0,0,7,5,4,4,4,19,36,D
3774,2011-05-07,West Ham,Blackburn,40,41,63,55,32,38,L,L,L,W,L,L,7,12,17,12,4,7,8,6,0,0,5,7,3,4,17,9,36,D
3775,2011-05-08,Man United,Chelsea,71,66,33,28,73,70,L,W,D,W,W,W,11,21,16,16,7,12,10,11,0,0,6,13,6,5,2,1,36,H
3776,2011-05-08,Stoke,Arsenal,43,68,43,36,43,67,D,W,D,W,L,D,9,17,9,17,6,8,2,7,0,0,8,7,3,9,11,3,36,H
3777,2011-05-08,Wolves,West Brom,38,51,61,65,34,43,D,L,D,W,D,L,7,5,8,10,2,1,4,4,0,1,2,11,3,1,15,19,36,H
3778,2011-05-09,Fulham,Liverpool,43,54,36,39,45,55,W,W,D,W,W,D,9,18,9,17,6,7,5,13,0,0,4,10,3,5,12,7,36,A
3779,2011-05-10,Man City,Tottenham,54,51,33,44,62,56,L,W,W,D,L,D,12,19,20,12,7,12,11,7,0,0,6,8,7,5,5,4,36,H
3780,2011-05-14,Blackburn,Man United,42,73,56,34,39,76,D,W,L,W,L,W,8,17,13,11,4,8,8,7,0,0,3,3,7,6,9,2,37,D
3781,2011-05-14,Blackpool,Bolton,49,49,71,50,36,46,D,D,D,L,L,L,13,11,17,11,7,6,9,3,0,0,6,4,5,10,19,14,37,H
3782,2011-05-14,Sunderland,Wolves,41,41,53,62,44,37,W,L,W,W,D,L,10,11,14,7,6,7,10,2,0,0,5,5,8,2,13,15,37,A
3783,2011-05-14,West Brom,Everton,52,50,68,44,43,51,L,W,D,W,D,L,14,8,10,3,6,4,6,3,0,0,4,3,11,8,19,8,37,H
3784,2011-05-15,Arsenal,Aston Villa,69,45,39,58,67,42,L,W,L,D,L,D,14,9,10,11,5,2,7,6,0,0,5,3,2,7,3,6,37,A
3785,2011-05-15,Birmingham,Fulham,36,45,54,41,39,45,L,D,L,L,W,W,5,8,10,9,2,1,7,6,1,0,2,0,6,4,10,12,37,A
3786,2011-05-15,Chelsea,Newcastle,67,51,30,52,70,44,L,W,W,W,L,D,19,16,19,7,11,10,14,3,0,0,2,6,8,12,1,19,37,D
3787,2011-05-15,Liverpool,Tottenham,59,51,41,45,58,56,W,W,W,L,D,L,16,9,14,20,11,5,7,11,0,0,5,3,8,7,7,4,37,A
3788,2011-05-15,Wigan,West Ham,36,41,59,64,36,33,D,D,L,D,L,L,7,13,24,7,4,9,15,4,0,0,5,3,7,5,16,17,37,H
3789,2011-05-17,Man City,Stoke,55,46,33,44,65,46,W,L,W,W,D,W,7,12,12,9,4,7,7,6,0,0,2,6,2,8,5,11,37,H
3790,2011-05-22,Aston Villa,Liverpool,47,59,59,43,45,58,W,D,L,L,W,W,8,10,10,16,5,7,2,11,0,0,2,2,11,5,6,7,38,H
3791,2011-05-22,Bolton,Man City,52,58,54,33,46,68,L,L,L,W,W,L,17,17,16,7,9,9,9,4,0,0,6,5,4,2,14,5,38,A
3792,2011-05-22,Everton,Chelsea,50,69,45,32,51,71,L,W,D,D,L,W,23,10,15,19,10,6,7,11,1,0,12,11,7,2,8,1,38,H
3793,2011-05-22,Fulham,Arsenal,47,70,41,41,48,67,W,L,W,L,L,W,18,10,24,14,9,7,15,5,0,0,5,6,13,5,12,3,38,D
3794,2011-05-22,Man United,Blackpool,74,53,35,74,77,39,D,W,L,W,D,D,9,13,12,13,4,8,8,7,0,0,6,7,5,6,2,19,38,H
3795,2011-05-22,Newcastle,West Brom,53,53,54,68,45,46,D,W,L,W,L,W,13,19,14,14,9,14,9,6,0,0,4,8,2,4,19,19,38,D
3796,2011-05-22,Stoke,Wigan,46,39,47,61,46,39,L,W,D,W,D,D,4,12,19,7,2,7,10,4,0,0,3,2,10,5,11,16,38,A
3797,2011-05-22,Tottenham,Birmingham,53,36,45,56,59,39,W,L,D,L,L,D,8,14,7,5,4,7,2,2,0,0,5,8,5,2,4,10,38,H
3798,2011-05-22,West Ham,Sunderland,43,42,67,56,33,44,L,D,L,L,W,L,13,24,14,10,10,15,9,6,0,0,6,7,5,5,17,13,38,A
3799,2011-05-22,Wolves,Blackburn,44,43,63,57,40,40,W,W,D,D,D,W,10,14,6,8,6,10,2,4,0,0,5,8,2,3,15,9,38,A
3800,2011-08-13,Blackburn,Wolves,0,0,0,0,0,0,M,M,M,M,M,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,17,1,A
3801,2011-08-13,Fulham,Aston Villa,0,0,0,0,0,0,M,M,M,M,M,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,1,D
3802,2011-08-13,Liverpool,Sunderland,0,0,0,0,0,0,M,M,M,M,M,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,1,D
3803,2011-08-13,Newcastle,Arsenal,0,0,0,0,0,0,M,M,M,M,M,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,1,D
3804,2011-08-13,QPR,Bolton,0,0,0,0,0,0,M,M,M,M,M,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,12,1,A
3805,2011-08-13,Wigan,Norwich,0,0,0,0,0,0,M,M,M,M,M,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,19,1,D
3806,2011-08-14,Stoke,Chelsea,0,0,0,0,0,0,M,M,M,M,M,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,1,D
3807,2011-08-14,West Brom,Man United,0,0,0,0,0,0,M,M,M,M,M,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,1,A
3808,2011-08-15,Man City,Swansea,0,0,0,0,0,0,M,M,M,M,M,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,19,1,H
3809,2011-08-20,Arsenal,Liverpool,0,0,0,0,0,0,M,M,M,M,M,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,1,A
3810,2011-08-20,Aston Villa,Blackburn,0,1,0,2,1,0,D,M,M,L,M,M,7,0,16,0,1,0,8,0,0,0,3,0,12,0,9,15,2,H
3811,2011-08-20,Chelsea,West Brom,0,1,0,2,1,0,D,M,M,L,M,M,20,0,14,0,11,0,8,0,0,0,6,0,6,0,3,11,2,H
3812,2011-08-20,Everton,QPR,0,0,1,4,0,0,L,M,M,L,M,M,14,0,13,0,7,0,7,0,0,1,2,0,3,0,7,19,2,A
3813,2011-08-20,Sunderland,Newcastle,1,0,1,0,1,1,D,M,M,D,M,M,15,0,6,0,6,0,1,0,0,0,3,0,2,0,10,13,2,A
3814,2011-08-20,Swansea,Wigan,0,1,4,1,0,1,L,M,M,D,M,M,8,0,18,0,5,0,11,0,0,0,4,0,7,0,19,16,2,D
3815,2011-08-21,Bolton,Man City,4,4,0,0,3,3,W,M,M,W,M,M,13,0,26,0,7,0,19,0,0,0,2,0,7,0,12,2,2,A
3816,2011-08-21,Norwich,Stoke,1,0,1,0,1,1,D,M,M,D,M,M,13,0,6,0,3,0,3,0,0,0,3,0,4,0,19,14,2,D
3817,2011-08-21,Wolves,Fulham,2,0,1,0,3,1,W,M,M,D,M,M,13,0,13,0,4,0,9,0,0,0,6,0,2,0,17,8,2,H
3818,2011-08-22,Man United,Tottenham,2,0,1,3,3,0,W,M,M,L,M,M,11,0,20,0,5,0,12,0,0,0,5,0,3,0,1,5,2,H
3819,2011-08-27,Aston Villa,Wolves,0,2,0,1,1,3,D,M,M,W,M,M,7,0,13,0,1,0,4,0,0,0,3,0,6,0,9,17,2,D
3820,2011-08-27,Blackburn,Everton,2,1,5,1,0,3,L,L,M,W,L,M,10,16,9,14,6,8,4,7,0,0,4,12,4,2,15,7,3,A
3821,2011-08-27,Chelsea,Norwich,2,2,1,2,4,2,W,D,M,D,D,M,22,20,9,13,12,11,7,3,0,1,7,6,3,3,3,19,3,H
3822,2011-08-27,Liverpool,Bolton,3,6,1,3,4,3,W,D,M,L,W,M,13,11,6,13,8,4,4,7,0,0,5,6,7,2,6,12,3,H
3823,2011-08-27,Swansea,Sunderland,0,1,4,2,1,1,D,L,M,L,D,M,12,8,15,15,6,5,5,6,0,1,7,4,7,3,19,10,3,D
3824,2011-08-27,Wigan,QPR,1,1,1,4,2,3,D,D,M,W,L,M,10,18,4,13,4,11,3,7,0,0,7,7,1,3,16,19,3,H
3825,2011-08-28,Man United,Arsenal,5,0,1,2,6,1,W,W,M,L,D,M,27,11,10,9,21,5,6,4,0,1,11,5,9,5,1,4,3,H
3826,2011-08-28,Newcastle,Fulham,1,0,0,2,4,1,W,D,M,L,D,M,12,6,8,13,10,1,4,9,0,0,6,2,8,2,13,8,3,H
3827,2011-08-28,Tottenham,Man City,1,7,8,2,0,6,L,L,M,W,W,M,15,20,17,26,10,12,9,19,0,0,10,3,8,7,5,2,3,A
3828,2011-08-28,West Brom,Stoke,2,1,4,1,0,2,L,L,M,D,D,M,6,14,15,6,4,8,5,3,0,0,4,6,6,4,11,14,3,A
3829,2011-09-10,Arsenal,Swansea,0,0,2,4,1,1,L,D,M,D,L,M,10,9,12,8,6,4,6,5,1,0,9,5,7,4,4,19,3,H
3830,2011-09-10,Bolton,Man United,7,13,6,3,3,9,L,L,W,W,W,W,7,6,25,27,4,4,15,21,0,0,6,7,3,11,12,1,4,A
3831,2011-09-10,Everton,Aston Villa,3,3,3,1,4,5,D,W,L,D,W,D,17,9,15,9,10,4,5,6,0,0,8,4,11,5,7,9,4,D
3832,2011-09-10,Man City,Wigan,12,3,3,1,9,5,W,W,W,W,D,D,22,17,13,10,12,9,10,4,0,0,5,8,8,7,2,16,4,H
3833,2011-09-10,Stoke,Liverpool,2,6,1,2,5,7,W,D,D,W,W,D,7,15,17,13,1,5,9,8,0,0,1,6,12,5,14,6,4,H
3834,2011-09-10,Sunderland,Chelsea,1,5,2,2,2,7,D,L,D,W,W,D,12,15,16,22,8,5,8,12,0,0,4,7,8,7,10,3,4,A
3835,2011-09-10,Wolves,Tottenham,4,3,1,8,7,3,D,W,W,W,L,L,3,17,17,15,2,7,11,10,0,0,8,7,10,10,17,5,4,A
3836,2011-09-11,Fulham,Blackburn,1,2,4,6,1,0,L,L,D,L,L,L,16,8,14,10,9,4,6,6,0,0,6,8,5,4,8,15,4,D
3837,2011-09-11,Norwich,West Brom,3,2,5,5,2,0,L,D,D,L,L,L,9,9,16,6,6,7,7,4,1,0,6,3,5,4,19,11,4,A
3838,2011-09-12,QPR,Newcastle,1,3,6,1,3,7,L,W,L,W,W,D,19,4,13,12,9,3,9,10,0,0,7,1,6,6,19,13,4,D
3839,2011-09-17,Aston Villa,Newcastle,3,3,1,1,5,7,D,W,D,W,W,D,15,9,13,12,5,6,9,10,0,0,11,5,6,6,9,13,4,D
3840,2011-09-17,Blackburn,Arsenal,3,3,7,10,1,4,D,L,L,W,L,L,10,14,18,19,5,6,8,13,0,0,2,5,4,5,15,4,5,H
3841,2011-09-17,Bolton,Norwich,7,3,11,6,3,2,L,L,L,L,L,D,20,7,17,9,13,4,5,6,0,0,5,6,1,6,12,19,5,A
3842,2011-09-17,Everton,Wigan,6,3,4,4,7,5,W,D,W,L,W,D,17,17,9,13,10,10,5,10,0,0,4,8,3,8,7,16,5,H
3843,2011-09-17,Swansea,West Brom,0,3,5,5,2,3,L,D,D,W,L,L,10,15,14,16,5,6,9,7,0,0,5,7,3,5,19,11,5,H
3844,2011-09-17,Wolves,QPR,4,1,3,6,7,4,L,D,W,D,L,W,10,3,14,19,6,2,5,9,0,0,4,8,6,7,17,19,5,A
3845,2011-09-18,Fulham,Man City,2,15,5,3,2,12,D,L,L,W,W,W,13,16,23,22,8,9,10,12,0,0,11,6,8,5,8,2,5,D
3846,2011-09-18,Man United,Chelsea,18,7,3,3,12,10,W,W,W,W,W,W,13,25,16,16,9,15,8,8,0,0,7,3,7,8,1,3,5,H
3847,2011-09-18,Sunderland,Stoke,2,3,4,1,2,8,L,D,L,W,W,D,14,12,3,7,7,8,1,1,0,0,4,4,2,1,10,14,5,H
3848,2011-09-18,Tottenham,Liverpool,7,6,8,3,6,7,W,W,L,L,W,W,24,17,20,17,16,11,11,9,0,0,4,10,12,12,5,6,5,H
3849,2011-09-24,Arsenal,Bolton,3,7,10,11,4,3,W,L,L,L,L,L,18,19,20,7,8,13,13,4,0,0,4,5,5,6,4,12,5,H
3850,2011-09-24,Chelsea,Swansea,8,3,6,5,10,5,L,W,W,W,L,D,20,16,7,10,9,8,5,5,0,0,10,7,2,5,3,19,6,H
